sequence,timestamp,pose.x,pose.y,pose.z,pose.roll,pose.pitch,pose.yaw
2579,257.9,249.79541,68.4944,-1.10743,0.01275,0.03346,2.99304
2580,258,249.43022,68.58497,-1.12473,0.01405,0.03304,2.96916
2581,258.1,249.05705,68.68161,-1.11854,0.01691,0.03149,2.94719
2582,258.2,248.67211,68.78437,-1.12614,0.01637,0.02877,2.92606
2583,258.3,248.30463,68.89499,-1.11541,0.0157,0.0275,2.90526
2584,258.4,247.92204,69.01016,-1.09855,0.01208,0.02642,2.88593
2585,258.5,247.5401,69.13626,-1.09903,0.01074,0.02594,2.86734
2586,258.6,247.15686,69.27332,-1.10755,0.01068,0.02519,2.85019
2587,258.7,246.76623,69.41677,-1.09852,0.01445,0.02432,2.83439
2588,258.8,246.37634,69.5707,-1.11497,0.01801,0.02331,2.82026
2589,258.9,245.97975,69.72314,-1.08639,0.01816,0.02294,2.80756
2590,259,245.58779,69.88142,-1.0894,0.01729,0.02353,2.7957
2591,259.1,245.19121,70.0459,-1.08685,0.01694,0.0222,2.78573
2592,259.2,244.79538,70.21082,-1.06584,0.01791,0.02313,2.77648
2593,259.3,244.38169,70.38175,-1.09182,0.02,0.02556,2.76905
2594,259.4,243.97886,70.56369,-1.05485,0.02247,0.0243,2.76277
2595,259.5,243.57543,70.74541,-1.06322,0.0237,0.02485,2.75754
2596,259.6,243.16059,70.92083,-1.05388,0.02401,0.0244,2.75256
2597,259.7,242.74056,71.10515,-1.03121,0.02204,0.02697,2.7481
2598,259.8,242.32199,71.28698,-1.0467,0.02251,0.02794,2.74408
2599,259.9,241.90703,71.47569,-1.02658,0.02315,0.02718,2.7397
2600,260,241.48792,71.67021,-1.02621,0.02382,0.02738,2.73541
2601,260.1,241.0629,71.85777,-1.02978,0.02368,0.02726,2.73009
2602,260.2,240.62655,72.05578,-1.00781,0.02401,0.02762,2.72652
2603,260.3,240.20657,72.26336,-1.02009,0.02422,0.02898,2.72185
2604,260.4,239.77876,72.46711,-1.01233,0.02576,0.02786,2.71761
2605,260.5,239.34884,72.66902,-1.0026,0.02562,0.02983,2.714
2606,260.6,238.91235,72.88336,-1.01633,0.0249,0.02906,2.71082
2607,260.7,238.47744,73.08856,-0.9836,0.02541,0.02956,2.70827
2608,260.8,238.03565,73.30511,-0.99843,0.02465,0.02927,2.70476
2609,260.9,237.60667,73.51453,-0.97992,0.02514,0.02941,2.7014
2610,261,237.17523,73.73782,-0.98031,0.02619,0.0312,2.69874
2611,261.1,236.7431,73.9577,-0.98594,0.02853,0.02964,2.69591
2612,261.2,236.32398,74.17375,-0.95523,0.03101,0.02951,2.69315
2613,261.3,235.8934,74.39277,-0.9867,0.03217,0.02987,2.69115
2614,261.4,235.46967,74.60643,-0.96371,0.03371,0.02964,2.68936
2615,261.5,235.05325,74.82439,-0.9566,0.03536,0.02973,2.6878
2616,261.6,234.63996,75.04118,-0.95001,0.03517,0.0259,2.68623
2617,261.7,234.23286,75.2429,-0.94163,0.03666,0.02767,2.6858
2618,261.8,233.80572,75.4563,-0.95127,0.03781,0.02798,2.68522
2619,261.9,233.4047,75.66573,-0.93692,0.03969,0.02846,2.68529
2620,262,233.00115,75.86838,-0.94546,0.04026,0.03116,2.68595
2621,262.1,232.59663,76.07512,-0.94025,0.03955,0.0321,2.6872
2622,262.2,232.19259,76.27235,-0.92582,0.04009,0.03493,2.69045
2623,262.3,231.7945,76.47263,-0.9287,0.03923,0.03574,2.69358
2624,262.4,231.40515,76.6591,-0.90964,0.03987,0.03672,2.69794
2625,262.5,231.00174,76.85089,-0.9214,0.03926,0.03729,2.70322
2626,262.6,230.61689,77.0335,-0.91407,0.0387,0.03866,2.70908
2627,262.7,230.20244,77.20486,-0.91571,0.03941,0.04247,2.71639
2628,262.8,229.81007,77.38268,-0.92885,0.0405,0.04483,2.72428
2629,262.9,229.43121,77.55185,-0.91106,0.04103,0.04838,2.73257
2630,263,229.03135,77.71736,-0.9118,0.03928,0.04668,2.74166
2631,263.1,228.63956,77.87057,-0.91113,0.036,0.04755,2.75263
2632,263.2,228.25126,78.02503,-0.91116,0.03689,0.04575,2.76311
2633,263.3,227.86698,78.16742,-0.91211,0.03667,0.04325,2.77429
2634,263.4,227.48136,78.31436,-0.91242,0.03843,0.04097,2.78742
2635,263.5,227.08451,78.44554,-0.91958,0.04015,0.03913,2.8025
2636,263.6,226.70315,78.56699,-0.91913,0.04222,0.0408,2.81825
2637,263.7,226.29657,78.68228,-0.92677,0.04128,0.04129,2.8354
2638,263.8,225.89729,78.78843,-0.91103,0.03887,0.04116,2.85426
2639,263.9,225.50405,78.88092,-0.91059,0.03836,0.03915,2.87381
2640,264,225.11289,78.98076,-0.91373,0.03913,0.03914,2.89386
2641,264.1,224.7078,79.06348,-0.91188,0.04177,0.03878,2.91541
2642,264.2,224.3113,79.13413,-0.91461,0.04363,0.03852,2.93639
2643,264.3,223.91313,79.20055,-0.90229,0.04432,0.03775,2.95823
2644,264.4,223.50597,79.25199,-0.91169,0.0427,0.03781,2.98127
2645,264.5,223.099,79.29583,-0.90305,0.04471,0.03663,3.00388
2646,264.6,222.69012,79.33742,-0.89914,0.04638,0.0337,3.02672
2647,264.7,222.28868,79.36635,-0.89847,0.04714,0.03344,3.04969
2648,264.8,221.87512,79.37445,-0.90503,0.04602,0.03491,3.07238
2649,264.9,221.45783,79.3775,-0.88799,0.04395,0.03686,3.09542
2650,265,221.05232,79.37527,-0.87918,0.04007,0.03901,3.11704
2651,265.1,220.63014,79.35686,-0.89928,0.03999,0.03987,-3.14034
2652,265.2,220.22122,79.32946,-0.89688,0.04048,0.04208,-3.11725
2653,265.3,219.79901,79.30177,-0.90848,0.04207,0.04511,-3.09104
2654,265.4,219.38465,79.25883,-0.89267,0.04147,0.04597,-3.06561
2655,265.5,218.98048,79.20634,-0.89283,0.04059,0.04553,-3.03835
2656,265.6,218.56796,79.12864,-0.88832,0.04004,0.04312,-3.01123
2657,265.7,218.15031,79.04609,-0.8812,0.04144,0.04054,-2.98469
2658,265.8,217.7486,78.95261,-0.89222,0.04075,0.0391,-2.95652
2659,265.9,217.3456,78.85014,-0.88512,0.0405,0.03771,-2.92934
2660,266,216.94245,78.72349,-0.8951,0.03663,0.03815,-2.90171
2661,266.1,216.53519,78.59871,-0.87262,0.03485,0.04047,-2.8734
2662,266.2,216.13134,78.46084,-0.88713,0.04043,0.03869,-2.84495
2663,266.3,215.73242,78.31773,-0.9049,0.04419,0.04163,-2.8176
2664,266.4,215.33711,78.16694,-0.88204,0.04556,0.04319,-2.79088
2665,266.5,214.94255,77.98816,-0.89765,0.04358,0.04425,-2.76378
2666,266.6,214.5571,77.79284,-0.88697,0.03981,0.04949,-2.73651
2667,266.7,214.1741,77.60046,-0.88387,0.03825,0.05161,-2.71056
2668,266.8,213.79765,77.39227,-0.90039,0.03949,0.05517,-2.68602
2669,266.9,213.41912,77.19307,-0.89975,0.0432,0.05338,-2.66127
2670,267,213.05668,76.97365,-0.90577,0.04188,0.05506,-2.63803
2671,267.1,212.68851,76.74632,-0.89112,0.03494,0.0593,-2.61514
2672,267.2,212.33579,76.49697,-0.91189,0.03038,0.05961,-2.5914
2673,267.3,211.99194,76.25185,-0.90889,0.02816,0.05925,-2.56764
2674,267.4,211.65413,76.00123,-0.94159,0.02978,0.05633,-2.54558
2675,267.5,211.31223,75.73916,-0.91887,0.02481,0.05807,-2.52488
2676,267.6,210.97453,75.46726,-0.91559,0.02752,0.05842,-2.50501
2677,267.7,210.66063,75.20701,-0.94373,0.02489,0.05709,-2.48476
2678,267.8,210.34151,74.92844,-0.93805,0.01878,0.05351,-2.46506
2679,267.9,210.03796,74.65589,-0.95918,0.0135,0.04897,-2.44665
2680,268,209.73817,74.35036,-0.94315,0.00605,0.0496,-2.43034
2681,268.1,209.42987,74.06167,-0.95306,0.00533,0.04769,-2.41403
2682,268.2,209.12809,73.77169,-0.94799,0.00603,0.04678,-2.39828
2683,268.3,208.83707,73.49968,-0.97942,0.0104,0.04273,-2.3827
2684,268.4,208.53631,73.20899,-0.96649,0.01295,0.03995,-2.36699
2685,268.5,208.25769,72.91495,-0.9539,0.01123,0.03734,-2.35163
2686,268.6,207.97963,72.6073,-0.95962,0.01121,0.03358,-2.33628
2687,268.7,207.70969,72.29167,-0.98221,0.01222,0.03208,-2.32079
2688,268.8,207.45454,71.98604,-0.95497,0.00211,0.02671,-2.30633
2689,268.9,207.19418,71.65834,-0.96448,0.00231,0.03175,-2.28997
2690,269,206.92812,71.34542,-0.93422,0.00285,0.03353,-2.27264
2691,269.1,206.68721,71.02687,-0.94918,0.00675,0.03571,-2.25503
2692,269.2,206.44206,70.71079,-0.94486,0.00738,0.03468,-2.23914
2693,269.3,206.20925,70.39462,-0.94149,0.00173,0.03335,-2.22152
2694,269.4,205.98185,70.06317,-0.91285,0.00484,0.03697,-2.20401
2695,269.5,205.77132,69.72219,-0.92476,-0.00514,0.04198,-2.18938
2696,269.6,205.54658,69.39281,-0.93186,-0.0067,0.04444,-2.17534
2697,269.7,205.34436,69.07034,-0.9381,-0.01181,0.04345,-2.16011
2698,269.8,205.14012,68.73407,-0.95627,-0.00664,0.04677,-2.14699
2699,269.9,204.93342,68.40594,-0.92613,-0.01092,0.04907,-2.1369
2700,270,204.73818,68.07,-0.94671,-0.00518,0.05513,-2.12761
2701,270.1,204.54488,67.74307,-0.93417,-0.00755,0.0552,-2.11866
2702,270.2,204.35549,67.41413,-0.97541,-0.0111,0.05365,-2.11051
2703,270.3,204.16524,67.08599,-0.96557,-0.00769,0.05514,-2.10444
2704,270.4,203.97614,66.75595,-0.97772,-0.01253,0.05343,-2.09834
2705,270.5,203.7776,66.41941,-0.97855,-0.00448,0.06105,-2.09175
2706,270.6,203.59147,66.09111,-0.95613,-0.00555,0.06358,-2.08588
2707,270.7,203.40481,65.75916,-1.04334,-0.00482,0.06214,-2.08097
2708,270.8,203.22676,65.44182,-0.99783,-0.00411,0.06273,-2.07578
2709,270.9,203.05147,65.09875,-1.0127,-0.00552,0.06323,-2.07165
2710,271,202.86046,64.768,-1.01842,-0.00442,0.06923,-2.06795
2711,271.1,202.67778,64.42627,-1.02577,-0.00494,0.06998,-2.06495
2712,271.2,202.49689,64.09954,-1.04356,-0.00175,0.07299,-2.06245
2713,271.3,202.31285,63.75483,-1.06406,-0.00158,0.07356,-2.05992
2714,271.4,202.1281,63.42487,-1.08327,-0.00044,0.07659,-2.05795
2715,271.5,201.95998,63.09241,-1.09445,-0.00204,0.07891,-2.05635
2716,271.6,201.76519,62.74972,-1.09667,-0.00109,0.08536,-2.05403
2717,271.7,201.57136,62.38886,-1.12198,-0.00438,0.09158,-2.05293
2718,271.8,201.38472,62.03708,-1.12753,0.00339,0.1012,-2.05204
2719,271.9,201.17789,61.68941,-1.18787,0.00249,0.1088,-2.05001
2720,272,200.97807,61.32258,-1.19498,0.01101,0.1168,-2.04906
2721,272.1,200.77408,60.95685,-1.21137,0.01233,0.12553,-2.04732
2722,272.2,200.59284,60.57928,-1.24717,0.00516,0.13364,-2.04703
2723,272.3,200.39849,60.21993,-1.24299,0.00357,0.14144,-2.04687
2724,272.4,200.20923,59.84528,-1.31569,0.00025,0.14255,-2.04661
2725,272.5,200.00544,59.47658,-1.34973,0.00312,0.14283,-2.0462
2726,272.6,199.80354,59.10959,-1.43079,0.00878,0.14287,-2.0461
2727,272.7,199.59049,58.72266,-1.47779,0.01316,0.1439,-2.04684
2728,272.8,199.38473,58.34629,-1.48939,0.01469,0.14817,-2.0475
2729,272.9,199.17709,57.95159,-1.53337,0.01273,0.15605,-2.04934
2730,273,198.97326,57.56946,-1.5809,0.01181,0.16024,-2.05224
2731,273.1,198.76653,57.18235,-1.65952,0.01209,0.16047,-2.05559
2732,273.2,198.54818,56.79778,-1.70568,0.01256,0.16015,-2.05693
2733,273.3,198.32866,56.41161,-1.7465,0.01415,0.16232,-2.05936
2734,273.4,198.10683,56.01571,-1.78796,0.01475,0.16603,-2.0608
2735,273.5,197.90175,55.63669,-1.87836,0.01384,0.16345,-2.06287
2736,273.6,197.67948,55.24531,-1.90373,0.01103,0.16207,-2.06489
2737,273.7,197.47523,54.86534,-1.97745,0.01201,0.15839,-2.06665
2738,273.8,197.25366,54.48338,-1.99798,0.00965,0.16042,-2.06805
2739,273.9,197.03808,54.09976,-2.06203,0.01182,0.16077,-2.06819
2740,274,196.81493,53.70037,-2.15286,0.01731,0.16083,-2.06951
2741,274.1,196.59761,53.32814,-2.1491,0.00792,0.16593,-2.06992
2742,274.2,196.38769,52.92901,-2.20033,0.00451,0.17049,-2.07004
2743,274.3,196.15947,52.52715,-2.28146,0.00828,0.17095,-2.07117
2744,274.4,195.93882,52.14247,-2.33247,0.01147,0.17108,-2.0702
2745,274.5,195.70493,51.73101,-2.36306,0.01182,0.17158,-2.06648
2746,274.6,195.49988,51.3447,-2.46528,0.01195,0.17249,-2.06339
2747,274.7,195.28804,50.94235,-2.48965,0.01062,0.16946,-2.05981
2748,274.8,195.09288,50.5599,-2.58427,0.00143,0.16123,-2.0571
2749,274.9,194.85779,50.14913,-2.60444,0.01512,0.1662,-2.05136
2750,275,194.61434,49.70489,-2.64283,0.01793,0.16824,-2.0478
2751,275.1,194.41142,49.30111,-2.80122,0.0218,0.16539,-2.04727
2752,275.2,194.20027,48.86832,-2.77859,0.00836,0.17136,-2.04524
2753,275.3,193.97491,48.43683,-2.878,0.00955,0.17368,-2.04225
2754,275.4,193.75478,48.01794,-2.88405,0.00957,0.17936,-2.03941
2755,275.5,193.51026,47.56469,-3.00298,0.01199,0.17001,-2.03861
2756,275.6,193.30377,47.16665,-3.02898,0.01801,0.1681,-2.03464
2757,275.7,193.08402,46.74705,-3.07409,0.02085,0.16042,-2.03068
2758,275.8,192.85787,46.30449,-3.19667,0.02123,0.14754,-2.02697
2759,275.9,192.64548,45.84775,-3.2079,0.01714,0.14606,-2.02261
2760,276,192.44726,45.42261,-3.27782,0.01238,0.14262,-2.01912
2761,276.1,192.21741,44.92418,-3.30554,0.01261,0.1459,-2.01397
2762,276.2,192.01859,44.48238,-3.36749,0.00674,0.14379,-2.00955
2763,276.3,191.79293,44.03534,-3.40681,0.01213,0.14307,-2.00526
2764,276.4,191.56424,43.57381,-3.41783,0.01614,0.14376,-2.0022
2765,276.5,191.3468,43.10741,-3.50813,0.01581,0.13631,-1.99903
2766,276.6,191.15136,42.67103,-3.54078,0.0139,0.12304,-1.99738
2767,276.7,190.94549,42.19815,-3.57941,0.00675,0.1062,-1.99641
2768,276.8,190.75887,41.76083,-3.62185,0.00021,0.09222,-1.99521
2769,276.9,190.54977,41.32058,-3.6701,0.00115,0.07369,-1.99099
2770,277,190.33036,40.86409,-3.68268,0.00587,0.05934,-1.9899
2771,277.1,190.11105,40.39089,-3.68408,0.00483,0.05022,-1.98746
2772,277.2,189.91963,39.95728,-3.7167,0.00131,0.04634,-1.98564
2773,277.3,189.71591,39.46034,-3.67815,-0.00279,0.04594,-1.98404
2774,277.4,189.52388,39.01438,-3.70451,-0.00668,0.04429,-1.98397
2775,277.5,189.30419,38.54454,-3.707,-0.00462,0.04407,-1.98311
2776,277.6,189.09126,38.09297,-3.6911,0.00139,0.04371,-1.98268
2777,277.7,188.86924,37.63239,-3.68708,0.01024,0.04889,-1.98328
2778,277.8,188.68224,37.19694,-3.66651,0.00737,0.05078,-1.98484
2779,277.9,188.48011,36.73119,-3.73719,-0.00357,0.04481,-1.98654
2780,278,188.29816,36.28804,-3.69339,-0.00401,0.04904,-1.98807
2781,278.1,188.08871,35.84918,-3.67072,0.00012,0.05157,-1.98992
2782,278.2,187.87302,35.42125,-3.71182,0.0004,0.05215,-1.99092
2783,278.3,187.66974,35.01044,-3.7197,0.00131,0.04993,-1.99226
2784,278.4,187.4737,34.5857,-3.72662,0.00117,0.04967,-1.9948
2785,278.5,187.28146,34.15647,-3.69915,-0.00082,0.05301,-1.99621
2786,278.6,187.09604,33.72518,-3.7278,-0.0085,0.05218,-1.99796
2787,278.7,186.90741,33.34261,-3.73062,-0.00554,0.05322,-1.99764
2788,278.8,186.68869,32.90735,-3.7343,-0.00784,0.05033,-1.99774
2789,278.9,186.51751,32.53938,-3.75228,-0.00802,0.05081,-1.99883
2790,279,186.3474,32.15205,-3.71958,-0.00553,0.05408,-1.99917
2791,279.1,186.17402,31.76556,-3.74523,-0.01105,0.05194,-1.99907
2792,279.2,186.0026,31.39427,-3.75322,-0.0142,0.05137,-1.99919
2793,279.3,185.8363,31.05145,-3.74095,-0.01313,0.04978,-2.00049
2794,279.4,185.65978,30.70253,-3.74275,-0.01473,0.0504,-2.00052
2795,279.5,185.50874,30.36714,-3.72913,-0.0155,0.05178,-2.00034
2796,279.6,185.36124,30.05385,-3.76254,-0.01474,0.05,-2.00109
2797,279.7,185.21723,29.74002,-3.75374,-0.01655,0.04976,-2.00154
2798,279.8,185.08067,29.449,-3.76771,-0.01761,0.04989,-2.00241
2799,279.9,184.94955,29.15398,-3.74308,-0.01779,0.05376,-2.00395
2800,280,184.80769,28.88506,-3.74907,-0.01851,0.0551,-2.00505
2801,280.1,184.68511,28.62841,-3.75483,-0.0175,0.05689,-2.00539
2802,280.2,184.57443,28.38642,-3.74357,-0.01837,0.058,-2.00638
2803,280.3,184.46274,28.16103,-3.77603,-0.01937,0.05612,-2.00751
2804,280.4,184.3665,27.95542,-3.74578,-0.01721,0.05928,-2.00753
2805,280.5,184.25466,27.75217,-3.77856,-0.01587,0.05774,-2.00838
2806,280.6,184.16153,27.5672,-3.76632,-0.01546,0.06018,-2.00937
2807,280.7,184.07398,27.39336,-3.77222,-0.01529,0.06046,-2.01065
2808,280.8,183.99825,27.23036,-3.77761,-0.01523,0.06198,-2.01056
2809,280.9,183.92499,27.07882,-3.77453,-0.0153,0.06197,-2.01062
2810,281,183.84669,26.93575,-3.79238,-0.01436,0.06289,-2.01155
2811,281.1,183.77795,26.80064,-3.77362,-0.01208,0.06464,-2.01278
2812,281.2,183.71991,26.67487,-3.80259,-0.01001,0.06406,-2.01262
2813,281.3,183.66361,26.56018,-3.78708,-0.01136,0.06553,-2.01249
2814,281.4,183.61718,26.45684,-3.79497,-0.01089,0.06617,-2.01316
2815,281.5,183.56634,26.35637,-3.78938,-0.01109,0.06855,-2.01435
2816,281.6,183.52117,26.26376,-3.79465,-0.00971,0.06674,-2.01441
2817,281.7,183.46925,26.17822,-3.81061,-0.01001,0.06354,-2.01482
2818,281.8,183.42779,26.08339,-3.79379,-0.01116,0.06234,-2.01586
2819,281.9,183.37382,25.97784,-3.80722,-0.01181,0.06044,-2.01562
2820,282,183.33319,25.88622,-3.7954,-0.01278,0.05933,-2.01529
2821,282.1,183.28586,25.79898,-3.79187,-0.01189,0.05451,-2.01561
2822,282.2,183.23759,25.70567,-3.78872,-0.01145,0.0501,-2.01625
2823,282.3,183.19866,25.62144,-3.79381,-0.01204,0.04594,-2.01675
2824,282.4,183.15559,25.53969,-3.79791,-0.01439,0.04279,-2.01678
2825,282.5,183.12262,25.45265,-3.78619,-0.01537,0.03969,-2.01712
2826,282.6,183.07538,25.36242,-3.79032,-0.01726,0.0367,-2.01755
2827,282.7,183.03295,25.26584,-3.78302,-0.0153,0.0346,-2.01768
2828,282.8,182.98493,25.18528,-3.78843,-0.01277,0.03051,-2.0176
2829,282.9,182.93037,25.09637,-3.79456,-0.01368,0.02661,-2.01837
2830,283,182.8905,24.99716,-3.79196,-0.01363,0.02356,-2.01842
2831,283.1,182.84169,24.88152,-3.79567,-0.01623,0.02127,-2.01878
2832,283.2,182.78722,24.76798,-3.78571,-0.018,0.01944,-2.01938
2833,283.3,182.73565,24.6594,-3.79331,-0.0212,0.01592,-2.01949
2834,283.4,182.67735,24.54931,-3.79372,-0.0191,0.01251,-2.01965
2835,283.5,182.61938,24.43315,-3.78709,-0.01744,0.01001,-2.01978
2836,283.6,182.55758,24.3132,-3.79125,-0.01681,0.00804,-2.02066
2837,283.7,182.50583,24.18913,-3.78369,-0.01912,0.00525,-2.02069
2838,283.8,182.44722,24.07245,-3.80417,-0.02124,0.00046,-2.02062
2839,283.9,182.39164,23.94929,-3.80535,-0.02527,-0.00351,-2.02038
2840,284,182.33739,23.82779,-3.80372,-0.0241,-0.00566,-2.02105
2841,284.1,182.27027,23.70716,-3.80728,-0.02382,-0.00622,-2.02143
2842,284.2,182.20452,23.57779,-3.79282,-0.0241,-0.00506,-2.02151
2843,284.3,182.1454,23.45312,-3.76928,-0.02247,-0.00062,-2.02134
2844,284.4,182.08126,23.33304,-3.76182,-0.02464,0.00358,-2.02267
2845,284.5,182.03278,23.2165,-3.75798,-0.02726,0.00643,-2.0227
2846,284.6,181.9827,23.10147,-3.75718,-0.02984,0.00729,-2.02259
2847,284.7,181.93081,22.98703,-3.75652,-0.03167,0.00846,-2.02279
2848,284.8,181.87259,22.87894,-3.73881,-0.0309,0.0097,-2.0231
2849,284.9,181.8204,22.77606,-3.74143,-0.02985,0.01027,-2.02295
2850,285,181.76488,22.67579,-3.73062,-0.02903,0.01119,-2.02367
2851,285.1,181.72747,22.57033,-3.72935,-0.02967,0.0108,-2.02388
2852,285.2,181.67487,22.47027,-3.72952,-0.03205,0.01104,-2.02512
2853,285.3,181.62197,22.36878,-3.72681,-0.03347,0.01087,-2.02717
2854,285.4,181.57179,22.26804,-3.72888,-0.03411,0.01036,-2.02957
2855,285.5,181.51122,22.16278,-3.71985,-0.03438,0.01122,-2.03279
2856,285.6,181.45527,22.04588,-3.71992,-0.03547,0.0121,-2.03707
2857,285.7,181.39016,21.92775,-3.71133,-0.03658,0.01413,-2.04348
2858,285.8,181.31138,21.80379,-3.70885,-0.03832,0.01571,-2.05196
2859,285.9,181.23761,21.68101,-3.70681,-0.03875,0.01603,-2.06144
2860,286,181.15176,21.5541,-3.70117,-0.0397,0.01509,-2.07308
2861,286.1,181.06399,21.42406,-3.69894,-0.03934,0.01478,-2.08732
2862,286.2,180.97051,21.28977,-3.68432,-0.03935,0.01437,-2.10377
2863,286.3,180.86937,21.15228,-3.6877,-0.04031,0.01456,-2.12139
2864,286.4,180.75486,21.00657,-3.68126,-0.04227,0.01497,-2.14112
2865,286.5,180.63904,20.86813,-3.67731,-0.04419,0.014,-2.16367
2866,286.6,180.51047,20.72814,-3.66307,-0.04455,0.01329,-2.18988
2867,286.7,180.3699,20.5958,-3.66489,-0.0448,0.01082,-2.21892
2868,286.8,180.21536,20.46102,-3.64239,-0.04224,0.00731,-2.2508
2869,286.9,180.06341,20.33383,-3.62499,-0.04254,0.00613,-2.28489
2870,287,179.89687,20.19684,-3.65113,-0.04376,0.00324,-2.32061
2871,287.1,179.71505,20.0658,-3.61739,-0.04649,0.00287,-2.35876
2872,287.2,179.52865,19.93027,-3.62997,-0.0471,0.00126,-2.39776
2873,287.3,179.32867,19.80498,-3.62253,-0.04727,-0.00192,-2.4397
2874,287.4,179.11003,19.69897,-3.59574,-0.04642,-0.00251,-2.48123
2875,287.5,178.88856,19.59782,-3.60592,-0.04308,-0.00601,-2.5229
2876,287.6,178.65684,19.50904,-3.58135,-0.04232,-0.00698,-2.56693
2877,287.7,178.41215,19.39623,-3.58981,-0.04376,-0.0081,-2.61109
2878,287.8,178.1733,19.32091,-3.56125,-0.0432,-0.00865,-2.65487
2879,287.9,177.91331,19.23666,-3.54647,-0.04606,-0.00571,-2.69879
2880,288,177.65476,19.16053,-3.54258,-0.04699,-0.00646,-2.7428
2881,288.1,177.39225,19.1073,-3.51781,-0.04769,-0.00713,-2.78655
2882,288.2,177.1243,19.05668,-3.51934,-0.04852,-0.01115,-2.83002
2883,288.3,176.84049,19.02016,-3.49207,-0.04724,-0.01238,-2.87337
2884,288.4,176.57531,18.99917,-3.48551,-0.0514,-0.01295,-2.91454
2885,288.5,176.28168,18.97283,-3.47157,-0.04997,-0.01312,-2.95583
2886,288.6,175.981,18.96499,-3.44744,-0.05104,-0.01373,-2.99676
2887,288.7,175.69281,18.97318,-3.41518,-0.04949,-0.01525,-3.03675
2888,288.8,175.393,18.98161,-3.43781,-0.04976,-0.01971,-3.07619
2889,288.9,175.0966,19.00531,-3.41254,-0.04967,-0.02712,-3.11526
2890,289,174.79596,19.03811,-3.3982,-0.04912,-0.03168,3.13154
2891,289.1,174.48914,19.0923,-3.37338,-0.04802,-0.0339,3.09779
2892,289.2,174.17246,19.14621,-3.34198,-0.04429,-0.03586,3.06573
2893,289.3,173.85836,19.20397,-3.32385,-0.03956,-0.03753,3.03375
2894,289.4,173.54575,19.28768,-3.2809,-0.03551,-0.03897,3.00425
2895,289.5,173.22862,19.37339,-3.28398,-0.03353,-0.04258,2.97593
2896,289.6,172.91142,19.45274,-3.2422,-0.03462,-0.04593,2.94872
2897,289.7,172.58777,19.53898,-3.24782,-0.04008,-0.04974,2.92151
2898,289.8,172.27309,19.62738,-3.19473,-0.04106,-0.04999,2.89461
2899,289.9,171.94418,19.75783,-3.16489,-0.03593,-0.05103,2.86818
2900,290,171.64207,19.89798,-3.12923,-0.02544,-0.04901,2.84302
2901,290.1,171.32971,20.04243,-3.08194,-0.01707,-0.0547,2.81992
2902,290.2,171.02073,20.1721,-3.08324,-0.01537,-0.05888,2.80053
2903,290.3,170.70781,20.29482,-3.03219,-0.01827,-0.06455,2.78254
2904,290.4,170.38533,20.42358,-3.01538,-0.02441,-0.07191,2.7661
2905,290.5,170.08542,20.55002,-2.95932,-0.02578,-0.07719,2.75289
2906,290.6,169.76967,20.71056,-2.93308,-0.02437,-0.07938,2.7421
2907,290.7,169.45926,20.87609,-2.90019,-0.01493,-0.08493,2.73323
2908,290.8,169.16337,21.03412,-2.85204,-0.00806,-0.08683,2.72562
2909,290.9,168.83571,21.19855,-2.83514,-0.00699,-0.08744,2.71769
2910,291,168.52266,21.34116,-2.76739,-0.0083,-0.08606,2.70984
2911,291.1,168.18402,21.49785,-2.73845,-0.01546,-0.08468,2.70409
2912,291.2,167.87057,21.64294,-2.68259,-0.01519,-0.08605,2.70001
2913,291.3,167.55766,21.80153,-2.62579,-0.01453,-0.08545,2.69634
2914,291.4,167.23489,21.96519,-2.5958,-0.01399,-0.08989,2.69371
2915,291.5,166.93211,22.1209,-2.53165,-0.01346,-0.09216,2.69238
2916,291.6,166.59501,22.26931,-2.50896,-0.01677,-0.09401,2.69155
2917,291.7,166.26812,22.42624,-2.46365,-0.01795,-0.09391,2.69
2918,291.8,165.94367,22.57904,-2.42273,-0.02171,-0.09343,2.68936
2919,291.9,165.62469,22.7444,-2.37303,-0.01965,-0.09384,2.6889
2920,292,165.30684,22.90842,-2.30366,-0.01715,-0.09396,2.68845
2921,292.1,164.97271,23.07893,-2.28155,-0.01649,-0.09344,2.68826
2922,292.2,164.64635,23.24222,-2.20521,-0.01414,-0.09056,2.68721
2923,292.3,164.31575,23.4075,-2.19928,-0.02028,-0.08578,2.68642
2924,292.4,163.99209,23.56398,-2.12793,-0.02222,-0.08571,2.68614
2925,292.5,163.64739,23.72506,-2.07427,-0.02153,-0.08392,2.68569
2926,292.6,163.31794,23.90332,-2.06911,-0.02102,-0.083,2.68514
